image path,title,price,image URL
D:\study\OJT\ImagesBookSearch\backend\images\mu_i---b_a-tr_c-600.jpg,Muối - Sự Hồi Sinh Nơi Sâu Thẳm Vụn Vỡ,132.800đ,https://cdn0.fahasa.com/media/catalog/product/m/u/mu_i---b_a-tr_c-600.jpg
D:\study\OJT\ImagesBookSearch\backend\images\frame_image_183259.jpg,Đàn Ông Sao Hỏa Đàn Bà Sao Kim,122.200đ,https://cdn0.fahasa.com/media/catalog/product/thumbnailframe/product_frame_ncc/frame_image_183259.jpg
D:\study\OJT\ImagesBookSearch\backend\images\8935280917194.jpg,"Happy Organizations - Hiểu Và Ứng Dụng Tổng Hạnh Phúc Quốc Gia (GNH), Hướng Tới Lãnh Đạo Dựa Trên Sự Chuyển Hoá",131.970đ,https://cdn0.fahasa.com/media/catalog/product/8/9/8935280917194.jpg
D:\study\OJT\ImagesBookSearch\backend\images\b_a-tr_c-manifest.jpg,Manifest - 7 Bước Để Thay Đổi Cuộc Đời Bạn Mãi Mãi,71.200đ,https://cdn0.fahasa.com/media/catalog/product/b/_/b_a-tr_c-manifest.jpg
D:\study\OJT\ImagesBookSearch\backend\images\8935278606604.jpg,Bốn Thỏa Ước,91.000đ,https://cdn0.fahasa.com/media/catalog/product/8/9/8935278606604.jpg
D:\study\OJT\ImagesBookSearch\backend\images\frame_8935086854730.jpg,Tất Cả Đều Là Chuyện Nhỏ (Khổ Lớn) (Tái Bản 2021),49.640đ,https://cdn0.fahasa.com/media/catalog/product/thumbnailframe/product_frame_ncc/frame_8935086854730.jpg
D:\study\OJT\ImagesBookSearch\backend\images\9786043295351_1.jpg,Nghệ Thuật Kaizen Tuyệt Vời Của Toyota (Tái Bản 2023),87.500đ,https://cdn0.fahasa.com/media/catalog/product/9/7/9786043295351_1.jpg
D:\study\OJT\ImagesBookSearch\backend\images\8935236427401.jpg,Thái Căn Đàm - Tinh Hoa Đối Nhân Xử Thế Của Cổ Nhân,87.150đ,https://cdn0.fahasa.com/media/catalog/product/8/9/8935236427401.jpg
D:\study\OJT\ImagesBookSearch\backend\images\frame_8935246935859.jpg,"Khi Cơ Thể ""Cất Tiếng"" - Giải Mã Hơn 400 Dấu Hiệu Từ Tóc Đến Chân",62.780đ,https://cdn0.fahasa.com/media/catalog/product/thumbnailframe/product_frame_ncc/frame_8935246935859.jpg
D:\study\OJT\ImagesBookSearch\backend\images\frame_dntttttuntitled_1.jpg,Đắc Nhân Tâm - Bìa Cứng (Tái Bản 2021),75.600đ,https://cdn0.fahasa.com/media/catalog/product/thumbnailframe/product_frame_ncc/frame_dntttttuntitled_1.jpg
D:\study\OJT\ImagesBookSearch\backend\images\b_a-1----khi-b_n-c_i-th_i-ti_t-_p-r_ng-ng_i.jpg,Khi Bạn Cười Thời Tiết Đẹp Rạng Ngời,101.150đ,https://cdn0.fahasa.com/media/catalog/product/b/_/b_a-1----khi-b_n-c_i-th_i-ti_t-_p-r_ng-ng_i.jpg
D:\study\OJT\ImagesBookSearch\backend\images\8938539539017.jpg,Đi Vào Thực Tại - Thức Tỉnh Tâm Linh Qua Câu Chuyện Của Chó Mèo,103.750đ,https://cdn0.fahasa.com/media/catalog/product/8/9/8938539539017.jpg
D:\study\OJT\ImagesBookSearch\backend\images\image_229313.jpg,Tìm Quý Nhân Của Cuộc Đời,78.850đ,https://cdn0.fahasa.com/media/catalog/product/i/m/image_229313.jpg
D:\study\OJT\ImagesBookSearch\backend\images\fffffffffffffff_1.jpg,Cảm Xúc Là Kẻ Thù Số Một Của Thành Công 2 - Tặng Kèm Chữ Ký Tác Giả + 2 Bưu Thiếp Lịch Năm Canh Tý 2022 Có Chữ Ký Tặng Của TS Lê Thẩm Dương,200.000đ,https://cdn0.fahasa.com/media/catalog/product/f/f/fffffffffffffff_1.jpg
D:\study\OJT\ImagesBookSearch\backend\images\image_188627.jpg,20-30 Tuổi Mười Năm Vàng Quyết Định Bạn Là Ai,87.500đ,https://cdn0.fahasa.com/media/catalog/product/i/m/image_188627.jpg
D:\study\OJT\ImagesBookSearch\backend\images\image_220739.jpg,How To Think - Cách Tư Duy: Hướng Dẫn Sinh Tồn Trong Một Thế Giới Đầy Bất Đồng,98.600đ,https://cdn0.fahasa.com/media/catalog/product/i/m/image_220739.jpg
D:\study\OJT\ImagesBookSearch\backend\images\frame_8935246939949.jpg,41 Thói Quen Kỷ Luật Tự Giác Của Người Thành Đạt,100.740đ,https://cdn0.fahasa.com/media/catalog/product/thumbnailframe/product_frame_ncc/frame_8935246939949.jpg
D:\study\OJT\ImagesBookSearch\backend\images\8934974179344.jpg,Điều Vĩ Đại Đời Thường (Tái Bản),80.040đ,https://cdn0.fahasa.com/media/catalog/product/8/9/8934974179344.jpg
D:\study\OJT\ImagesBookSearch\backend\images\frame_8935086857533.jpg,Chicken Soup For The Soul 13 - Sống Với Ước Mơ - Song Ngữ Anh-Việt (Tái Bản 2023),55.480đ,https://cdn0.fahasa.com/media/catalog/product/thumbnailframe/product_frame_ncc/frame_8935086857533.jpg
D:\study\OJT\ImagesBookSearch\backend\images\frame_niem-tin-thong-minh_1.jpg,Niềm Tin Thông Minh - Kỹ Năng Thiết Yếu Biến Người Quản Lý Thành Nhà Lãnh Đạo,144.540đ,https://cdn0.fahasa.com/media/catalog/product/thumbnailframe/product_frame_ncc/frame_niem-tin-thong-minh_1.jpg
D:\study\OJT\ImagesBookSearch\backend\images\9786044803623.jpg,Tiếp Cận Trị Liệu Nhận Thức Hành Vi,198.000đ,https://cdn0.fahasa.com/media/catalog/product/9/7/9786044803623.jpg
D:\study\OJT\ImagesBookSearch\backend\images\image_238739.jpg,Utopia - Hành Trình Xây Dựng Xã Hội Với Tầm Nhìn Xa,97.300đ,https://cdn0.fahasa.com/media/catalog/product/i/m/image_238739.jpg
D:\study\OJT\ImagesBookSearch\backend\images\8935236429436.jpg,Nhật Ký Trưởng Thành Của Đứa Trẻ Ngoan - Cha Mẹ Không Phải Người Đầy Tớ Của Tôi (Tái Bản),46.750đ,https://cdn0.fahasa.com/media/catalog/product/8/9/8935236429436.jpg
D:\study\OJT\ImagesBookSearch\backend\images\ikigai_bia-1-1.jpg,Ikigai - Đi Tìm Lý Do Thức Dậy Mỗi Sáng,73.870đ,https://cdn0.fahasa.com/media/catalog/product/i/k/ikigai_bia-1-1.jpg
D:\study\OJT\ImagesBookSearch\backend\images\lattaykenoidoi1.jpg,"Lật Tẩy Kẻ Nói Dối - Vén Màn Sự Thật, Nhìn Thấu Điều Kẻ Khác Đang Che Giấu",87.200đ,https://cdn0.fahasa.com/media/catalog/product/l/a/lattaykenoidoi1.jpg
D:\study\OJT\ImagesBookSearch\backend\images\z3090981470412_01689208b67bdec9944b215b855b5484.jpg,Sống Đơn Giản Cho Mình Thanh Thản,70.550đ,https://cdn0.fahasa.com/media/catalog/product/z/3/z3090981470412_01689208b67bdec9944b215b855b5484.jpg
D:\study\OJT\ImagesBookSearch\backend\images\frame_8935086855980.jpg,Chicken Soup For The Soul 4 - Nghịch Cảnh Và Giá Trị Cuộc Sống (Tái Bản 2022),55.480đ,https://cdn0.fahasa.com/media/catalog/product/thumbnailframe/product_frame_ncc/frame_8935086855980.jpg
D:\study\OJT\ImagesBookSearch\backend\images\frame_8935086855584.jpg,Khởi Hành - Lời Khuyên Sinh Viên Việt Nam,47.600đ,https://cdn0.fahasa.com/media/catalog/product/thumbnailframe/product_frame_ncc/frame_8935086855584.jpg
D:\study\OJT\ImagesBookSearch\backend\images\9786044740317.jpg,Yêu Thương Cho Đi Là Yêu Thương Còn Mãi (Tái Bản 2023),49.000đ,https://cdn0.fahasa.com/media/catalog/product/9/7/9786044740317.jpg
D:\study\OJT\ImagesBookSearch\backend\images\image_195509_1_56290.jpg,13 Điều Người Có Tinh Thần Thép Không Làm (Tái Bản 2020),126.000đ,https://cdn0.fahasa.com/media/catalog/product/i/m/image_195509_1_56290.jpg
D:\study\OJT\ImagesBookSearch\backend\images\image_188629.jpg,Đạo Của Người Chạy Bộ,98.400đ,https://cdn0.fahasa.com/media/catalog/product/i/m/image_188629.jpg
D:\study\OJT\ImagesBookSearch\backend\images\392983.jpg,Tâm Lý Học Hẹn Hò - Nghệ Thuật Giao Tiếp Trong Tình Yêu,90.470đ,https://cdn0.fahasa.com/media/catalog/product/3/9/392983.jpg
D:\study\OJT\ImagesBookSearch\backend\images\8935278608271.jpg,Nhẹ Gánh Ưu Phiền (Tái Bản 2023),84.000đ,https://cdn0.fahasa.com/media/catalog/product/8/9/8935278608271.jpg
D:\study\OJT\ImagesBookSearch\backend\images\8935074134455.jpg,Trí Tuệ Quỷ Cốc Tử,178.200đ,https://cdn0.fahasa.com/media/catalog/product/8/9/8935074134455.jpg
D:\study\OJT\ImagesBookSearch\backend\images\b_a-manifest-_c-m_.jpg,Manifest Ước Mơ - Biến Mọi Khát Khao Thành Hiện Thực,63.200đ,https://cdn0.fahasa.com/media/catalog/product/b/_/b_a-manifest-_c-m_.jpg
D:\study\OJT\ImagesBookSearch\backend\images\8935074135605.jpg,Nhà Quản Lý Trao Quyền,97.940đ,https://cdn0.fahasa.com/media/catalog/product/8/9/8935074135605.jpg
D:\study\OJT\ImagesBookSearch\backend\images\z3249527606916_dddc86cb493da0a372960a4275eb50fc.jpg,Triết Lý Thành Công,79.680đ,https://cdn0.fahasa.com/media/catalog/product/z/3/z3249527606916_dddc86cb493da0a372960a4275eb50fc.jpg
D:\study\OJT\ImagesBookSearch\backend\images\8934974177616.jpg,Mỗi Ngày Tiết Kiệm Một Giờ - How To Save An Hour Everyday (Tái Bản 2022),65.250đ,https://cdn0.fahasa.com/media/catalog/product/8/9/8934974177616.jpg
D:\study\OJT\ImagesBookSearch\backend\images\image_232370.jpg,Trung Đạo - Đức Tin Trên Nền Tảng Lý Lẽ,68.060đ,https://cdn0.fahasa.com/media/catalog/product/i/m/image_232370.jpg
D:\study\OJT\ImagesBookSearch\backend\images\9786043218398.jpg,User First - Nghệ Thuật Kiến Tạo Trải Nghiệm Người Dùng Trong Mọi Tổ Chức Của Paul Boag,105.300đ,https://cdn0.fahasa.com/media/catalog/product/9/7/9786043218398.jpg
D:\study\OJT\ImagesBookSearch\backend\images\image_244718_1_1019_1.jpg,Nhật Ký Trưởng Thành Của Đứa Con Ngoan - Con Là Người Tự Giác (Tái Bản 2023),46.750đ,https://cdn0.fahasa.com/media/catalog/product/i/m/image_244718_1_1019_1.jpg
D:\study\OJT\ImagesBookSearch\backend\images\8936067594232.jpg,55 Cách Để Kích Hoạt Tư Duy,22.500đ,https://cdn0.fahasa.com/media/catalog/product/8/9/8936067594232.jpg
D:\study\OJT\ImagesBookSearch\backend\images\image_195509_1_48352.jpg,"Ho’oponopono: Sống Như Người Hawaii - Chấp Nhận, Biết Ơn Và Tha Thứ",90.470đ,https://cdn0.fahasa.com/media/catalog/product/i/m/image_195509_1_48352.jpg
D:\study\OJT\ImagesBookSearch\backend\images\frame_8935246935620.jpg,"Sự Thông Minh Trong Hài Hước - Nói Tinh Tế, Dễ Vào Tim",101.470đ,https://cdn0.fahasa.com/media/catalog/product/thumbnailframe/product_frame_ncc/frame_8935246935620.jpg
D:\study\OJT\ImagesBookSearch\backend\images\8936066692922_11.jpg,Chính Trực,127.200đ,https://cdn0.fahasa.com/media/catalog/product/8/9/8936066692922_11.jpg
D:\study\OJT\ImagesBookSearch\backend\images\eeee_.jpg,Hạnh Phúc Trong Vỏ Hạt Dẻ,21.000đ,https://cdn0.fahasa.com/media/catalog/product/e/e/eeee_.jpg
D:\study\OJT\ImagesBookSearch\backend\images\8935278607991.jpg,The Mastery Of Love - Những Chỉ Dẫn Để Làm Chủ Trái Tim,126.000đ,https://cdn0.fahasa.com/media/catalog/product/8/9/8935278607991.jpg
D:\study\OJT\ImagesBookSearch\backend\images\frame_8935086856123.jpg,Dám Nghĩ Lớn (Khổ Nhỏ) - Tái Bản 2022,71.540đ,https://cdn0.fahasa.com/media/catalog/product/thumbnailframe/product_frame_ncc/frame_8935086856123.jpg
D:\study\OJT\ImagesBookSearch\backend\images\d_u-b_nh-th_ng_-b_n-v_n-l_-_phi_n-b_n-gi_i-h_n_.jpg,"Dẫu Bình Thường, Bạn Vẫn Là “Phiên Bản Giới Hạn” (Trích Dẫn Song Ngữ Trung-Việt Có Phiên Âm)",67.150đ,https://cdn0.fahasa.com/media/catalog/product/d/_/d_u-b_nh-th_ng_-b_n-v_n-l_-_phi_n-b_n-gi_i-h_n_.jpg
D:\study\OJT\ImagesBookSearch\backend\images\8935270702960.jpg,Xã Hội Tỉnh Táo,214.400đ,https://cdn0.fahasa.com/media/catalog/product/8/9/8935270702960.jpg
D:\study\OJT\ImagesBookSearch\backend\images\l_m-ch_-th_i-gian.jpg,Làm Chủ Thời Gian - Nâng Cao Hiệu Suất - Thành Công Vượt Trội,135.200đ,https://cdn0.fahasa.com/media/catalog/product/l/_/l_m-ch_-th_i-gian.jpg
D:\study\OJT\ImagesBookSearch\backend\images\8934974179382_1.jpg,Người Dám Cho Đi (Tái Bản 2022),56.550đ,https://cdn0.fahasa.com/media/catalog/product/8/9/8934974179382_1.jpg
D:\study\OJT\ImagesBookSearch\backend\images\39-cau-hoi-cho-nguoi-tre---tb-2023.jpg,39 Câu Hỏi Cho Người Trẻ (Tái Bản 2023),90.000đ,https://cdn0.fahasa.com/media/catalog/product/3/9/39-cau-hoi-cho-nguoi-tre---tb-2023.jpg
D:\study\OJT\ImagesBookSearch\backend\images\8936228201603.jpg,Như Một Lần Tái Sinh,60.060đ,https://cdn0.fahasa.com/media/catalog/product/8/9/8936228201603.jpg
D:\study\OJT\ImagesBookSearch\backend\images\9786048965334.jpg,Những Điều Khó Nói - Cẩm Nang Bạn Gái Tuổi Dậy Thì,47.200đ,https://cdn0.fahasa.com/media/catalog/product/9/7/9786048965334.jpg
D:\study\OJT\ImagesBookSearch\backend\images\vuon-minh-nhu-nhung-doa-hoa_bia.jpg,Vươn Mình Như Những Đoá Hoa - Những Bài Học Nhỏ Để Có Nguồn Vui Và An Lành Bất Tận,59.500đ,https://cdn0.fahasa.com/media/catalog/product/v/u/vuon-minh-nhu-nhung-doa-hoa_bia.jpg
D:\study\OJT\ImagesBookSearch\backend\images\image_195509_1_15671.jpg,Làm Chủ Trí Nhớ Của Bạn (Tái Bản 2019),148.240đ,https://cdn0.fahasa.com/media/catalog/product/i/m/image_195509_1_15671.jpg
D:\study\OJT\ImagesBookSearch\backend\images\8934974201564.jpg,Tuyên Ngôn Của Người Anh Hùng Đời Thường - The Everyday Hero Manifesto,165.300đ,https://cdn0.fahasa.com/media/catalog/product/8/9/8934974201564.jpg
D:\study\OJT\ImagesBookSearch\backend\images\8935069922197.jpg,Học Sâu - Một Cải Tiến Đơn Giản Có Thể Biến Đổi Việc Dạy Và Học Ở Trường,89.600đ,https://cdn0.fahasa.com/media/catalog/product/8/9/8935069922197.jpg
D:\study\OJT\ImagesBookSearch\backend\images\8935280917002.jpg,Bắt Đầu Với Câu Hỏi Tại Sao - Nghệ Thuật Truyền Cảm Hứng Trong Kinh Doanh (Tái Bản 2024),107.070đ,https://cdn0.fahasa.com/media/catalog/product/8/9/8935280917002.jpg
D:\study\OJT\ImagesBookSearch\backend\images\bia-1-ly-thuyet-tro-choi-cua-nguoi-ra-quyet-dinh.jpg,Lý Thuyết Trò Chơi Của Người Ra Quyết Định,143.200đ,https://cdn0.fahasa.com/media/catalog/product/b/i/bia-1-ly-thuyet-tro-choi-cua-nguoi-ra-quyet-dinh.jpg
D:\study\OJT\ImagesBookSearch\backend\images\8936067605419.jpg,Những Cấm Kị Khi Giao Tiếp Với Khách Hàng (Tái Bản 2022),91.000đ,https://cdn0.fahasa.com/media/catalog/product/8/9/8936067605419.jpg
D:\study\OJT\ImagesBookSearch\backend\images\b_a-_a-tr_-tr_ng-th_nh.jpg,Bên Trong Đứa Trẻ Trưởng Thành Bằng Áp Lực,84.000đ,https://cdn0.fahasa.com/media/catalog/product/b/_/b_a-_a-tr_-tr_ng-th_nh.jpg
D:\study\OJT\ImagesBookSearch\backend\images\8936170870773.jpg,Chấm Dứt Thói Trì Hoãn,262.400đ,https://cdn0.fahasa.com/media/catalog/product/8/9/8936170870773.jpg
D:\study\OJT\ImagesBookSearch\backend\images\8935325018503.jpg,Tư Duy Logic Bắt Lỗi Nguỵ Biện,76.000đ,https://cdn0.fahasa.com/media/catalog/product/8/9/8935325018503.jpg
D:\study\OJT\ImagesBookSearch\backend\images\9786043282917.jpg,Cái Gì Có Trong Đầu Sẽ Có Trong Tay,79.200đ,https://cdn0.fahasa.com/media/catalog/product/9/7/9786043282917.jpg
D:\study\OJT\ImagesBookSearch\backend\images\b_a-1---s_ng-nh_-m_t-c_i-c_y.jpg,"Sống Như Một Cái Cây: Không Tham Lam, Không Chiến Đấu Vô Ích, Sống Khôn Ngoan Một Cách Thầm Lặng",53.950đ,https://cdn0.fahasa.com/media/catalog/product/b/_/b_a-1---s_ng-nh_-m_t-c_i-c_y.jpg
D:\study\OJT\ImagesBookSearch\backend\images\9786044771717.jpg,You Can - Không Gì Là Không Thể,59.000đ,https://cdn0.fahasa.com/media/catalog/product/9/7/9786044771717.jpg
D:\study\OJT\ImagesBookSearch\backend\images\8936066696180.jpg,Sáng Hướng Nội - Tối Hướng Ngoại,143.200đ,https://cdn0.fahasa.com/media/catalog/product/8/9/8936066696180.jpg
D:\study\OJT\ImagesBookSearch\backend\images\8935251417593.jpg,Lẽ Phải Của Phi Lý Trí (Tái Bản),159.200đ,https://cdn0.fahasa.com/media/catalog/product/8/9/8935251417593.jpg
D:\study\OJT\ImagesBookSearch\backend\images\8935235239630.jpg,Sức Mạnh Của Buông Bỏ - Học Cách Buông Bỏ Để Tự Do,102.000đ,https://cdn0.fahasa.com/media/catalog/product/8/9/8935235239630.jpg
D:\study\OJT\ImagesBookSearch\backend\images\image_174117.jpg,Tầm Vóc Đích Thực,56.000đ,https://cdn0.fahasa.com/media/catalog/product/i/m/image_174117.jpg
D:\study\OJT\ImagesBookSearch\backend\images\9786044004150.jpg,Trường Học Không Sợ Hãi - Đàm Thoại Với Giáo Viên Và Phụ Huynh,192.000đ,https://cdn0.fahasa.com/media/catalog/product/9/7/9786044004150.jpg
D:\study\OJT\ImagesBookSearch\backend\images\frame_8935086856079.jpg,Khổng Tử Tinh Hoa - Những Điều Diệu Kì Từ Tư Tưởng Và Triết Lí Sống Khổng Tử (Tái Bản 2022),64.240đ,https://cdn0.fahasa.com/media/catalog/product/thumbnailframe/product_frame_ncc/frame_8935086856079.jpg
D:\study\OJT\ImagesBookSearch\backend\images\b_a-1_2_31.jpg,Nghệ Thuật Đối Nhân Xử Thế,87.200đ,https://cdn0.fahasa.com/media/catalog/product/b/_/b_a-1_2_31.jpg
D:\study\OJT\ImagesBookSearch\backend\images\c-ton-de-truong-ton.jpg,Độc Tôn Để Trường Tồn (Tái Bản 2023),135.200đ,https://cdn0.fahasa.com/media/catalog/product/c/-/c-ton-de-truong-ton.jpg
D:\study\OJT\ImagesBookSearch\backend\images\image_177717.jpg,Chúng Ta Quyết Định Như Thế Nào (Tái Bản 2018),119.200đ,https://cdn0.fahasa.com/media/catalog/product/i/m/image_177717.jpg
D:\study\OJT\ImagesBookSearch\backend\images\frame_image_225165.jpg,Bụi Phấn - Tuyển Chọn Những Câu Chuyện Hay Nhất (Tái Bản),70.080đ,https://cdn0.fahasa.com/media/catalog/product/thumbnailframe/product_frame_ncc/frame_image_225165.jpg
D:\study\OJT\ImagesBookSearch\backend\images\b_a1_t_i-sao-ch_ng-ta-lu_n-c_m-th_y-m_nh-kh_ng-_-t_t.jpg,Tại Sao Chúng Ta Luôn Cảm Thấy Mình Không Đủ Tốt?,103.200đ,https://cdn0.fahasa.com/media/catalog/product/b/_/b_a1_t_i-sao-ch_ng-ta-lu_n-c_m-th_y-m_nh-kh_ng-_-t_t.jpg
D:\study\OJT\ImagesBookSearch\backend\images\8935251408492_1_4_1.jpg,Trong Chớp Mắt - Blink (Tái Bản 2024),143.200đ,https://cdn0.fahasa.com/media/catalog/product/8/9/8935251408492_1_4_1.jpg
D:\study\OJT\ImagesBookSearch\backend\images\image_195509_1_14859.jpg,Trường Mẫu Giáo Uyên Thâm,48.760đ,https://cdn0.fahasa.com/media/catalog/product/i/m/image_195509_1_14859.jpg
D:\study\OJT\ImagesBookSearch\backend\images\frame_h_c-sinh---sinh-vi_n_2.jpg,Chicken Soup For The College Soul - Dành Cho Học Sinh Sinh Viên (Tái Bản 2023),55.480đ,https://cdn0.fahasa.com/media/catalog/product/thumbnailframe/product_frame_ncc/frame_h_c-sinh---sinh-vi_n_2.jpg
D:\study\OJT\ImagesBookSearch\backend\images\2023_05_25_15_07_28_1-390x510.jpg,Cánh Cửa Mở Rộng - Phải Trái Đúng Sai,134.850đ,https://cdn0.fahasa.com/media/catalog/product/2/0/2023_05_25_15_07_28_1-390x510.jpg
D:\study\OJT\ImagesBookSearch\backend\images\frame_image_225164.jpg,Chicken Soup For The Soul - Tình Yêu Thương Gia Đình (Tái Bản),42.340đ,https://cdn0.fahasa.com/media/catalog/product/thumbnailframe/product_frame_ncc/frame_image_225164.jpg
D:\study\OJT\ImagesBookSearch\backend\images\bia_toi-uoc-minh-chua-tung-duoc-sinh-ra_600.jpg,Tôi Ước Mình Chưa Từng Được Sinh Ra,72.000đ,https://cdn0.fahasa.com/media/catalog/product/b/i/bia_toi-uoc-minh-chua-tung-duoc-sinh-ra_600.jpg
D:\study\OJT\ImagesBookSearch\backend\images\frame_4c167d8f154b87d0150a277308bb4636_1.jpg,Người Thanh Công Làm Gì Vào Buổi Sáng,59.860đ,https://cdn0.fahasa.com/media/catalog/product/thumbnailframe/product_frame_ncc/frame_4c167d8f154b87d0150a277308bb4636_1.jpg
D:\study\OJT\ImagesBookSearch\backend\images\frame_8935246939994.jpg,Đọc Suy Nghĩ - Thấu Tâm Can,113.880đ,https://cdn0.fahasa.com/media/catalog/product/thumbnailframe/product_frame_ncc/frame_8935246939994.jpg
D:\study\OJT\ImagesBookSearch\backend\images\8935074130983.jpg,Thực Hành 12 Chiến Thuật Tư Duy Ra Quyết Định,106.240đ,https://cdn0.fahasa.com/media/catalog/product/8/9/8935074130983.jpg
D:\study\OJT\ImagesBookSearch\backend\images\image_220798.jpg,"Hậu Vận Rất Đắt, Xin Đừng Lãng Phí",103.200đ,https://cdn0.fahasa.com/media/catalog/product/i/m/image_220798.jpg
D:\study\OJT\ImagesBookSearch\backend\images\8936066697255.jpg,Độc Tâm Thuật,135.200đ,https://cdn0.fahasa.com/media/catalog/product/8/9/8936066697255.jpg
D:\study\OJT\ImagesBookSearch\backend\images\bia-1-la-gia-dinh.jpg,Là Gia Đình Nhưng Cũng Là Người Lạ,76.800đ,https://cdn0.fahasa.com/media/catalog/product/b/i/bia-1-la-gia-dinh.jpg
D:\study\OJT\ImagesBookSearch\backend\images\8935251419702.jpg,Thuật Hùng Biện - Speak To Win,103.200đ,https://cdn0.fahasa.com/media/catalog/product/8/9/8935251419702.jpg
D:\study\OJT\ImagesBookSearch\backend\images\8936066693912.jpg,Reiki - Nghệ Thuật Chữa Lành Bằng Năng Lượng,151.200đ,https://cdn0.fahasa.com/media/catalog/product/8/9/8936066693912.jpg
D:\study\OJT\ImagesBookSearch\backend\images\thay-t_-duy_-_i-cu_c-_i.jpg,"Thay Tư Duy, Đổi Cuộc Đời",84.000đ,https://cdn0.fahasa.com/media/catalog/product/t/h/thay-t_-duy_-_i-cu_c-_i.jpg
D:\study\OJT\ImagesBookSearch\backend\images\8935236434683.jpg,Phép Tắc Người Con - Đệ Tử Quy,72.250đ,https://cdn0.fahasa.com/media/catalog/product/8/9/8935236434683.jpg
D:\study\OJT\ImagesBookSearch\backend\images\b_a-tr_c-tr_n-trong-ph_ng.jpg,Đứa Trẻ Trốn Trong Phòng,95.200đ,https://cdn0.fahasa.com/media/catalog/product/b/_/b_a-tr_c-tr_n-trong-ph_ng.jpg
D:\study\OJT\ImagesBookSearch\backend\images\bia1congso.jpg,Tâm Lý Học Nơi Công Sở,75.200đ,https://cdn0.fahasa.com/media/catalog/product/b/i/bia1congso.jpg
D:\study\OJT\ImagesBookSearch\backend\images\frame_8935086856741.jpg,Hạt Giống Tâm Hồn - Tập 8: Những Câu Chuyện Cuộc Sống (Tái Bản 2023),55.480đ,https://cdn0.fahasa.com/media/catalog/product/thumbnailframe/product_frame_ncc/frame_8935086856741.jpg
D:\study\OJT\ImagesBookSearch\backend\images\8936225390003.jpg,Đắc Nhân Tâm - Nghệ Thuật Ứng Xử Và Thu Phục Lòng Người,44.000đ,https://cdn0.fahasa.com/media/catalog/product/8/9/8936225390003.jpg
D:\study\OJT\ImagesBookSearch\backend\images\frame_8935086855614_1---copy.jpg,Khi Mọi Điểm Tựa Đều Mất (Tái Bản 2022),71.540đ,https://cdn0.fahasa.com/media/catalog/product/thumbnailframe/product_frame_ncc/frame_8935086855614_1---copy.jpg
D:\study\OJT\ImagesBookSearch\backend\images\b_a-gi_a_1.jpg,Ngôn Từ Của Trái Tim - Học Cách Nói Chuyện Ấm Lòng,100.300đ,https://cdn0.fahasa.com/media/catalog/product/b/_/b_a-gi_a_1.jpg
D:\study\OJT\ImagesBookSearch\backend\images\b_a-tr_c_9.jpg,Thấu Hiểu Tâm Lý - Chữa Lành Nội Tâm,88.000đ,https://cdn0.fahasa.com/media/catalog/product/b/_/b_a-tr_c_9.jpg
D:\study\OJT\ImagesBookSearch\backend\images\9786044901046.jpg,Lười - Một Lần Lười Bằng Mười Thang Thuốc Bổ,115.500đ,https://cdn0.fahasa.com/media/catalog/product/9/7/9786044901046.jpg
D:\study\OJT\ImagesBookSearch\backend\images\ki-nang-vang-cho-teen-the-ki-21_bi-kip-quan-ly-cam-xuc_tb-2024.jpg,Kĩ Năng Vàng Cho Teen Thế Kỉ 21 - Bí Kíp Quản Lí Cảm Xúc (Tái Bản 2024),76.500đ,https://cdn0.fahasa.com/media/catalog/product/k/i/ki-nang-vang-cho-teen-the-ki-21_bi-kip-quan-ly-cam-xuc_tb-2024.jpg
D:\study\OJT\ImagesBookSearch\backend\images\frame_8935246933398.jpg,Kỹ Năng Toàn Diện Cho Cuộc Sống Và Công Việc - Quản Lý Dự Án Tinh Gọn,72.270đ,https://cdn0.fahasa.com/media/catalog/product/thumbnailframe/product_frame_ncc/frame_8935246933398.jpg
D:\study\OJT\ImagesBookSearch\backend\images\image_195509_1_15427.jpg,Nghề Tay Trái Hái Ra Tiền,119.200đ,https://cdn0.fahasa.com/media/catalog/product/i/m/image_195509_1_15427.jpg
D:\study\OJT\ImagesBookSearch\backend\images\image_182777.jpg,Nội Tình Của Ngoại Tình,154.000đ,https://cdn0.fahasa.com/media/catalog/product/i/m/image_182777.jpg
D:\study\OJT\ImagesBookSearch\backend\images\8935088556311.jpg,Binh Thư Yếu Lược - Phụ: Hổ Trướng Khu Cơ,172.640đ,https://cdn0.fahasa.com/media/catalog/product/8/9/8935088556311.jpg
D:\study\OJT\ImagesBookSearch\backend\images\8935251416022.jpg,Tín Hiệu Và Độ Nhiễu (Tái Bản 2020),183.200đ,https://cdn0.fahasa.com/media/catalog/product/8/9/8935251416022.jpg
D:\study\OJT\ImagesBookSearch\backend\images\9786048965310.jpg,Tủ Sách Kỹ Năng Dành Cho Học Sinh Trung Học - Hành Trình Trưởng Thành,47.200đ,https://cdn0.fahasa.com/media/catalog/product/9/7/9786048965310.jpg
D:\study\OJT\ImagesBookSearch\backend\images\8935235233263.jpg,Cư Xử Như Đàn Bà Suy Nghĩ Như Đàn Ông (Tái Bản Có Bổ Sung),92.650đ,https://cdn0.fahasa.com/media/catalog/product/8/9/8935235233263.jpg
